Date,DX-Y.NYB,GC=F,CL=F,^TNX,INR=X,^NSEI
2024-09-25,100.91999816894531,2659.199951171875,69.69000244140625,3.7809998989105225,83.56759643554688,26004.150390625
2024-09-26,100.55999755859375,2669.89990234375,67.66999816894531,3.7909998893737793,83.62409973144531,26216.05078125
2024-09-27,100.41999816894531,2644.300048828125,68.18000030517578,3.749000072479248,83.61710357666016,26178.94921875
2024-09-30,100.77999877929688,2636.10009765625,68.16999816894531,3.802000045776367,83.71640014648438,25810.849609375
2024-10-01,101.19000244140625,2667.300048828125,69.83000183105469,3.743000030517578,83.82730102539062,25796.900390625
2024-10-02,101.68000030517578,2647.10009765625,70.0999984741211,3.7850000858306885,83.87210083007812,25796.900390625
2024-10-03,101.98999786376953,2657.10009765625,73.70999908447266,3.8499999046325684,83.91960144042969,25250.099609375
2024-10-04,102.5199966430664,2645.800048828125,74.37999725341797,3.9809999465942383,84.0093994140625,25014.599609375
2024-10-07,102.54000091552734,2644.800048828125,77.13999938964844,4.026000022888184,84.02780151367188,24795.75
2024-10-08,102.55000305175781,2615.0,73.56999969482422,4.0329999923706055,83.96410369873047,25013.150390625
2024-10-09,102.93000030517578,2606.0,73.23999786376953,4.066999912261963,83.91459655761719,24981.94921875
2024-10-10,102.98999786376953,2620.60009765625,75.8499984741211,4.0960001945495605,83.94219970703125,24998.44921875
2024-10-11,102.88999938964844,2657.60009765625,75.55999755859375,4.072999954223633,83.94599914550781,24964.25
2024-10-14,103.30000305175781,2647.800048828125,73.83000183105469,4.0980000495910645,84.16829681396484,25127.94921875
2024-10-15,103.26000213623047,2661.39990234375,70.58000183105469,4.038000106811523,84.04850006103516,25057.349609375
2024-10-16,103.58999633789062,2674.0,70.38999938964844,4.015999794006348,84.05619812011719,24971.30078125
2024-10-17,103.83000183105469,2691.0,70.66999816894531,4.0960001945495605,84.03929901123047,24749.849609375
2024-10-18,103.48999786376953,2713.699951171875,69.22000122070312,4.072999954223633,84.05380249023438,24854.05078125
2024-10-21,104.01000213623047,2723.10009765625,70.55999755859375,4.182000160217285,84.0687026977539,24781.099609375
2024-10-22,104.08000183105469,2744.199951171875,72.08999633789062,4.203999996185303,84.07350158691406,24472.099609375
2024-10-23,104.43000030517578,2714.39990234375,70.7699966430664,4.242000102996826,84.08399963378906,24435.5
2024-10-24,104.05999755859375,2734.89990234375,70.19000244140625,4.199999809265137,84.06759643554688,24399.400390625
2024-10-25,104.26000213623047,2740.89990234375,71.77999877929688,4.23199987411499,84.08180236816406,24180.80078125
2024-10-28,104.31999969482422,2742.89990234375,67.37999725341797,4.2779998779296875,84.10199737548828,24339.150390625
2024-10-29,104.27999877929688,2768.39990234375,67.20999908447266,4.27400016784668,84.10279846191406,24466.849609375
2024-10-30,103.98999786376953,2788.5,68.61000061035156,4.265999794006348,84.08930206298828,24340.849609375
2024-10-31,103.9800033569336,2738.300048828125,69.26000213623047,4.283999919891357,84.08910369873047,24205.349609375
2024-11-01,104.27999877929688,2738.60009765625,69.48999786376953,4.361000061035156,84.09149932861328,24304.349609375
2024-11-04,103.88999938964844,2736.10009765625,71.47000122070312,4.309000015258789,84.13359832763672,23995.349609375
2024-11-05,103.41999816894531,2740.300048828125,71.98999786376953,4.289000034332275,84.15249633789062,24213.30078125
2024-11-06,105.08999633789062,2667.60009765625,71.69000244140625,4.426000118255615,84.11630249023438,24484.05078125
2024-11-07,104.51000213623047,2698.39990234375,72.36000061035156,4.341000080108643,84.2511978149414,24199.349609375
2024-11-08,105.0,2687.5,70.37999725341797,4.306000232696533,84.306396484375,24148.19921875
2024-11-11,105.54000091552734,2611.199951171875,68.04000091552734,4.308000087738037,84.38289642333984,24141.30078125
2024-11-12,106.0199966430664,2600.0,68.12000274658203,4.432000160217285,84.39649963378906,23883.44921875
2024-11-13,106.4800033569336,2580.800048828125,68.43000030517578,4.451000213623047,84.39530181884766,23559.05078125
2024-11-14,106.66999816894531,2568.199951171875,68.69999694824219,4.418000221252441,84.4229965209961,23532.69921875
2024-11-15,106.69000244140625,2565.699951171875,67.0199966430664,4.427999973297119,84.47380065917969,23532.69921875
2024-11-18,106.27999877929688,2610.60009765625,69.16000366210938,4.414000034332275,84.47750091552734,23453.80078125
2024-11-19,106.20999908447266,2627.10009765625,69.38999938964844,4.379000186920166,84.39849853515625,23518.5
2024-11-20,106.68000030517578,2648.199951171875,68.87000274658203,4.406000137329102,84.39759826660156,23518.5
2024-11-21,106.97000122070312,2672.10009765625,70.0999984741211,4.432000160217285,84.38310241699219,23349.900390625
2024-11-22,107.48999786376953,2709.89990234375,71.23999786376953,4.409999847412109,84.48829650878906,23907.25
2024-11-25,106.81999969482422,2616.800048828125,68.94000244140625,4.264999866485596,84.43599700927734,24221.900390625
2024-11-26,107.01000213623047,2620.300048828125,68.7699966430664,4.302000045776367,84.37750244140625,24194.5
2024-11-27,106.08000183105469,2639.89990234375,68.72000122070312,4.242000102996826,84.33910369873047,24274.900390625
2024-11-28,106.08000183105469,2639.89990234375,68.72000122070312,4.242000102996826,84.42030334472656,23914.150390625
2024-11-29,105.73999786376953,2657.0,68.0,4.177999973297119,84.47160339355469,24131.099609375
2024-12-02,106.44999694824219,2634.89990234375,68.0999984741211,4.196000099182129,84.55699920654297,24276.05078125
2024-12-03,106.37000274658203,2644.699951171875,69.94000244140625,4.2230000495910645,84.73709869384766,24457.150390625
2024-12-04,106.33999633789062,2653.800048828125,68.54000091552734,4.179999828338623,84.68309783935547,24467.44921875
2024-12-05,105.70999908447266,2626.60009765625,68.30000305175781,4.179999828338623,84.70700073242188,24708.400390625
2024-12-06,105.97000122070312,2638.60009765625,67.19999694824219,4.151000022888184,84.68379974365234,24677.80078125
2024-12-09,106.1500015258789,2664.89990234375,68.37000274658203,4.198999881744385,84.66600036621094,24619.0
2024-12-10,106.4000015258789,2697.60009765625,68.58999633789062,4.2210001945495605,84.84729766845703,24610.05078125
2024-12-11,106.70999908447266,2733.800048828125,70.29000091552734,4.270999908447266,84.8740005493164,24641.80078125
2024-12-12,106.95999908447266,2687.5,70.0199966430664,4.323999881744385,84.85710144042969,24548.69921875
2024-12-13,107.0,2656.0,71.29000091552734,4.39900016784668,84.83920288085938,24768.30078125
2024-12-16,106.86000061035156,2651.39990234375,70.70999908447266,4.396999835968018,84.802001953125,24668.25
2024-12-17,106.95999908447266,2644.39990234375,70.08000183105469,4.385000228881836,84.91729736328125,24336.0
2024-12-18,108.02999877929688,2636.5,70.58000183105469,4.49399995803833,84.91539764404297,24198.849609375
2024-12-19,108.41000366210938,2592.199951171875,69.91000366210938,4.570000171661377,85.16549682617188,23951.69921875
2024-12-20,107.62000274658203,2628.699951171875,69.45999908447266,4.52400016784668,85.27940368652344,23587.5
2024-12-23,108.04000091552734,2612.300048828125,69.23999786376953,4.598999977111816,84.94499969482422,23753.44921875
2024-12-24,108.26000213623047,2620.0,70.0999984741211,4.591000080108643,85.0988998413086,23727.650390625
2024-12-25,108.26000213623047,2620.0,70.0999984741211,4.591000080108643,85.18150329589844,23727.650390625
2024-12-26,108.12999725341797,2638.800048828125,69.62000274658203,4.578999996185303,85.41339874267578,23750.19921875
2024-12-27,108.0,2617.199951171875,70.5999984741211,4.61899995803833,85.26090240478516,23813.400390625
2024-12-30,108.12999725341797,2606.10009765625,70.98999786376953,4.545000076293945,85.38600158691406,23644.900390625
2024-12-31,108.48999786376953,2629.199951171875,71.72000122070312,4.572999954223633,85.7865982055664,23644.80078125
2025-01-01,108.48999786376953,2629.199951171875,71.72000122070312,4.572999954223633,85.7865982055664,23742.900390625
2025-01-02,109.38999938964844,2658.89990234375,73.12999725341797,4.574999809265137,85.78569793701172,24188.650390625
2025-01-03,108.94999694824219,2645.0,73.95999908447266,4.5960001945495605,85.80400085449219,24004.75
2025-01-06,108.26000213623047,2638.39990234375,73.55999755859375,4.618000030517578,85.75900268554688,23616.05078125
2025-01-07,108.54000091552734,2656.699951171875,74.25,4.683000087738037,85.68070220947266,23707.900390625
2025-01-08,109.08999633789062,2664.5,73.31999969482422,4.692999839782715,85.80650329589844,23688.94921875
2025-01-09,109.18000030517578,2683.800048828125,73.91999816894531,4.692999839782715,85.90750122070312,23526.5
2025-01-10,109.6500015258789,2708.5,76.56999969482422,4.776000022888184,85.91999816894531,23431.5
2025-01-13,109.95999908447266,2673.5,78.81999969482422,4.802999973297119,86.18800354003906,23085.94921875
2025-01-14,109.2699966430664,2677.5,77.5,4.788000106811523,86.65059661865234,23176.05078125
2025-01-15,109.08999633789062,2712.5,80.04000091552734,4.6529998779296875,86.535400390625,23213.19921875
2025-01-16,108.95999908447266,2746.39990234375,78.68000030517578,4.605999946594238,86.43099975585938,23311.80078125
2025-01-17,109.3499984741211,2744.300048828125,77.87999725341797,4.609000205993652,86.6061019897461,23203.19921875
2025-01-20,109.3499984741211,2744.300048828125,77.87999725341797,4.609000205993652,86.56900024414062,23344.75
2025-01-21,108.05999755859375,2755.0,75.88999938964844,4.573999881744385,86.21109771728516,23024.650390625
2025-01-22,108.16999816894531,2767.60009765625,75.44000244140625,4.598999977111816,86.45189666748047,23155.349609375
2025-01-23,108.05000305175781,2763.10009765625,74.62000274658203,4.638000011444092,86.47270202636719,23205.349609375
2025-01-24,107.44000244140625,2777.300048828125,74.66000366210938,4.625999927520752,86.44020080566406,23092.19921875
2025-01-27,107.33999633789062,2737.5,73.16999816894531,4.5279998779296875,86.2030029296875,22829.150390625
2025-01-28,107.87000274658203,2766.800048828125,73.7699966430664,4.551000118255615,86.46839904785156,22957.25
2025-01-29,108.0,2769.10009765625,72.62000274658203,4.554999828338623,86.58460235595703,23163.099609375
2025-01-30,107.80000305175781,2823.0,72.7300033569336,4.51200008392334,86.6406021118164,23249.5
2025-01-31,108.37000274658203,2812.5,72.52999877929688,4.568999767303467,86.64700317382812,23508.400390625
2025-02-01,108.37000274658203,2812.5,72.52999877929688,4.568999767303467,86.64700317382812,23482.150390625
2025-02-03,108.98999786376953,2833.89990234375,73.16000366210938,4.543000221252441,86.55400085449219,23361.05078125
2025-02-04,107.95999908447266,2853.300048828125,72.69999694824219,4.513000011444092,86.94339752197266,23739.25
2025-02-05,107.58000183105469,2871.60009765625,71.02999877929688,4.421999931335449,87.13009643554688,23696.30078125
2025-02-06,107.69000244140625,2856.0,70.61000061035156,4.440000057220459,87.33409881591797,23603.349609375
2025-02-07,108.04000091552734,2867.300048828125,71.0,4.486999988555908,87.58830261230469,23559.94921875
2025-02-10,108.31999969482422,2914.300048828125,72.31999969482422,4.493000030517578,87.51309967041016,23381.599609375
2025-02-11,107.95999908447266,2912.5,73.31999969482422,4.5370001792907715,87.49009704589844,23071.80078125
2025-02-12,107.94000244140625,2909.0,71.37000274658203,4.63700008392334,86.81120300292969,23045.25
2025-02-13,107.30999755859375,2925.89990234375,71.29000091552734,4.525000095367432,86.8740005493164,23031.400390625
2025-02-14,106.56999969482422,2883.60009765625,70.73999786376953,4.4720001220703125,86.75409698486328,22929.25
2025-02-17,106.56999969482422,2883.60009765625,70.73999786376953,4.4720001220703125,86.43460083007812,22959.5
2025-02-18,107.05000305175781,2931.60009765625,71.8499984741211,4.544000148773193,86.85479736328125,22945.30078125
2025-02-19,107.16999816894531,2919.39990234375,72.25,4.534999847412109,86.88719940185547,22932.900390625
2025-02-20,106.33999633789062,2940.0,72.56999969482422,4.5,86.872802734375,22913.150390625
2025-02-21,106.61000061035156,2937.60009765625,70.4000015258789,4.420000076293945,86.45120239257812,22795.900390625
2025-02-24,106.5999984741211,2947.89990234375,70.69999694824219,4.39300012588501,86.52940368652344,22553.349609375
2025-02-25,106.30999755859375,2904.5,68.93000030517578,4.297999858856201,86.69010162353516,22547.55078125
2025-02-26,106.41999816894531,2916.800048828125,68.62000274658203,4.249000072479248,87.0811996459961,22547.55078125
2025-02-27,107.23999786376953,2883.199951171875,70.3499984741211,4.284999847412109,87.16220092773438,22545.05078125
2025-02-28,107.61000061035156,2836.800048828125,69.76000213623047,4.230999946594238,87.3270034790039,22124.69921875
2025-03-03,106.75,2890.199951171875,68.37000274658203,4.179999828338623,87.46399688720703,22119.30078125
2025-03-04,105.73999786376953,2909.60009765625,68.26000213623047,4.210000038146973,87.32959747314453,22082.650390625
2025-03-05,105.73999786376953,2915.300048828125,66.30999755859375,4.264999866485596,87.21700286865234,22337.30078125
2025-03-06,104.05999755859375,2916.60009765625,66.36000061035156,4.285999774932861,86.88929748535156,22544.69921875
2025-03-07,103.83999633789062,2904.699951171875,67.04000091552734,4.316999912261963,87.12879943847656,22552.5
2025-03-10,103.91000366210938,2891.0,66.02999877929688,4.2129998207092285,87.07379913330078,22460.30078125
2025-03-11,103.44000244140625,2912.89990234375,66.25,4.288000106811523,87.3551025390625,22497.900390625
2025-03-12,103.61000061035156,2939.10009765625,67.68000030517578,4.317999839782715,87.20010375976562,22470.5
2025-03-13,103.83000183105469,2984.300048828125,66.55000305175781,4.27400016784668,87.3405990600586,22397.19921875
2025-03-14,103.72000122070312,2994.5,67.18000030517578,4.308000087738037,86.9220962524414,22397.19921875
2025-03-17,103.37000274658203,3000.0,67.58000183105469,4.306000232696533,86.93900299072266,22508.75
2025-03-18,103.23999786376953,3035.10009765625,66.9000015258789,4.281000137329102,86.91639709472656,22834.30078125
2025-03-19,103.43000030517578,3035.89990234375,67.16000366210938,4.25600004196167,86.57610321044922,22907.599609375
2025-03-20,103.8499984741211,3040.0,68.26000213623047,4.232999801635742,86.33709716796875,23190.650390625
2025-03-21,104.08999633789062,3018.199951171875,68.27999877929688,4.251999855041504,86.33609771728516,23350.400390625
2025-03-24,104.26000213623047,3013.10009765625,69.11000061035156,4.330999851226807,85.98699951171875,23658.349609375
2025-03-25,104.18000030517578,3023.699951171875,69.0,4.307000160217285,85.53209686279297,23668.650390625
2025-03-26,104.55000305175781,3020.89990234375,69.6500015258789,4.3379998207092285,85.59040069580078,23486.849609375
2025-03-27,104.06999969482422,3060.199951171875,69.91999816894531,4.36899995803833,86.09539794921875,23591.94921875
2025-03-28,104.04000091552734,3086.5,69.36000061035156,4.255000114440918,85.69490051269531,23519.349609375
2025-03-31,104.20999908447266,3122.800048828125,71.4800033569336,4.245999813079834,85.53880310058594,23519.349609375
2025-04-01,104.26000213623047,3118.89990234375,71.19999694824219,4.156000137329102,85.46810150146484,23165.69921875
2025-04-02,103.80999755859375,3139.89990234375,71.70999908447266,4.196000099182129,85.61009979248047,23332.349609375
2025-04-03,102.06999969482422,3097.0,66.94999694824219,4.054999828338623,85.65119934082031,23250.099609375
2025-04-04,103.0199966430664,3012.0,61.9900016784668,3.984999895095825,85.28289794921875,22904.44921875
2025-04-07,103.26000213623047,2951.300048828125,60.70000076293945,4.15500020980835,85.529296875,22161.599609375
2025-04-08,102.95999908447266,2968.39990234375,59.58000183105469,4.26200008392334,86.0270004272461,22535.849609375
2025-04-09,102.9000015258789,3056.5,62.349998474121094,4.400000095367432,86.435302734375,22399.150390625
2025-04-10,100.87000274658203,3155.199951171875,60.06999969482422,4.394000053405762,86.20929718017578,22399.150390625
2025-04-11,99.77999877929688,3222.199951171875,61.5,4.493000030517578,86.2603988647461,22828.55078125
2025-04-14,99.63999938964844,3204.800048828125,61.529998779296875,4.363999843597412,86.19300079345703,22828.55078125
2025-04-15,100.22000122070312,3218.699951171875,61.33000183105469,4.322999954223633,86.0447998046875,23328.55078125
2025-04-16,99.37999725341797,3326.60009765625,62.470001220703125,4.2789998054504395,85.72669982910156,23437.19921875
2025-04-17,99.37999725341797,3308.699951171875,64.68000030517578,4.333000183105469,85.62049865722656,23851.650390625
2025-04-21,98.27999877929688,3406.199951171875,63.08000183105469,4.40500020980835,85.62049865722656,24125.55078125
2025-04-22,98.91999816894531,3400.800048828125,64.30999755859375,4.388999938964844,85.15889739990234,24167.25
2025-04-23,99.83999633789062,3276.300048828125,62.27000045776367,4.38700008392334,85.2323989868164,24328.94921875
2025-04-24,99.29000091552734,3332.0,62.790000915527344,4.304999828338623,85.4999008178711,24246.69921875
2025-04-25,99.47000122070312,3282.39990234375,63.02000045776367,4.265999794006348,85.2573013305664,24039.349609375
2025-04-28,99.01000213623047,3332.5,62.04999923706055,4.216000080108643,85.38490295410156,24328.5
2025-04-29,99.23999786376953,3318.800048828125,60.41999816894531,4.172999858856201,85.1603012084961,24335.94921875
2025-04-30,99.47000122070312,3305.0,58.209999084472656,4.177000045776367,85.1707992553711,24334.19921875
2025-05-01,100.25,3210.0,59.2400016784668,4.230999946594238,84.53119659423828,24334.19921875
2025-05-02,100.0,3231.89990234375,58.290000915527344,4.322000026702881,84.69670104980469,24346.69921875
2025-05-05,99.83000183105469,3311.300048828125,57.130001068115234,4.3429999351501465,84.52629852294922,24461.150390625
2025-05-06,99.23999786376953,3411.39990234375,59.09000015258789,4.308000087738037,84.2208023071289,24379.599609375
2025-05-07,99.61000061035156,3381.39990234375,58.06999969482422,4.275000095367432,84.79319763183594,24414.400390625
2025-05-08,100.63999938964844,3296.60009765625,59.90999984741211,4.373000144958496,84.81719970703125,24273.80078125
2025-05-09,100.33999633789062,3335.39990234375,61.02000045776367,4.375,86.08219909667969,24008.0
2025-05-12,101.79000091552734,3220.0,61.95000076293945,4.456999778747559,85.4083023071289,24924.69921875
2025-05-13,101.0,3240.300048828125,63.66999816894531,4.499000072479248,84.9656982421875,24578.349609375
2025-05-14,101.04000091552734,3181.39990234375,63.150001525878906,4.5279998779296875,85.060302734375,24666.900390625
2025-05-15,100.87999725341797,3220.699951171875,61.619998931884766,4.454999923706055,85.48760223388672,25062.099609375
