Date,^KS11,^N225,^BVSP,^DJI,^FTSE,^RUT,NQ=F,^GSPC,^BSESN,^FCHI,^GDAXI,^HSI,^MXX,^STOXX50E,^STI,^TWII,^AXJO,^GSPTSE
2024-08-13,2621.5,36232.51171875,132398.0,39765.640625,8235.2001953125,2095.18994140625,19104.25,5434.43017578125,78956.03125,7275.8701171875,17812.05078125,17174.060546875,53674.19921875,4694.919921875,3258.570068359375,21796.5703125,7826.7998046875,22618.19921875
2024-08-14,2644.5,36442.4296875,133318.0,40008.390625,8281.099609375,2084.320068359375,19115.0,5455.2099609375,79105.8828125,7333.35986328125,17885.599609375,17113.359375,53718.94921875,4727.60009765625,3286.280029296875,22027.25,7850.7001953125,22760.0
2024-08-15,2644.5,36726.640625,134153.0,40563.05859375,8347.400390625,2135.469970703125,19581.25,5543.22021484375,79105.8828125,7423.3701171875,18183.240234375,17109.140625,54264.921875,4807.77001953125,3315.72998046875,21895.169921875,7865.5,23032.69921875
2024-08-16,2697.22998046875,38062.671875,133953.0,40659.76171875,8311.400390625,2141.919921875,19605.75,5554.25,80436.84375,7449.7001953125,18322.400390625,17430.16015625,54083.78125,4840.52001953125,3352.889892578125,22349.330078125,7971.10009765625,23054.599609375
2024-08-19,2674.360107421875,37388.62109375,135778.0,40896.53125,8356.900390625,2167.5,19857.75,5608.25,80424.6796875,7484.169921875,18421.689453125,17569.5703125,54104.6796875,4871.41015625,3355.56005859375,22409.630859375,7980.39990234375,23116.400390625
2024-08-20,2696.6298828125,38062.921875,136087.0,40834.96875,8273.2998046875,2142.18994140625,19809.5,5597.1201171875,80802.859375,7485.72998046875,18357.51953125,17511.080078125,53991.05859375,4857.580078125,3370.31005859375,22429.099609375,7997.7001953125,23037.400390625
2024-08-21,2701.1298828125,37951.80078125,136464.0,40890.48828125,8283.400390625,2170.56005859375,19909.5,5620.85009765625,80905.296875,7524.72021484375,18448.94921875,17391.009765625,53864.73046875,4885.27978515625,3373.760009765625,22237.890625,8010.5,23121.69921875
2024-08-22,2707.669921875,38211.01171875,135173.0,40712.78125,8288.0,2150.030029296875,19578.25,5570.64013671875,81053.1875,7524.10986328125,18493.390625,17641.0,53316.19921875,4885.0,3373.580078125,22148.830078125,8027.0,23037.5
2024-08-23,2701.68994140625,38364.26953125,135608.0,41175.078125,8327.7998046875,2218.699951171875,19790.75,5634.60986328125,81086.2109375,7577.0400390625,18633.099609375,17612.099609375,53490.921875,4909.2001953125,3387.989990234375,22158.05078125,8023.89990234375,23286.099609375
2024-08-26,2698.010009765625,38110.21875,136889.0,41240.51953125,8327.7998046875,2217.919921875,19591.25,5616.83984375,81698.109375,7590.3701171875,18617.01953125,17798.73046875,53171.30859375,4896.68994140625,3396.030029296875,22240.119140625,8084.5,23349.0
2024-08-27,2689.25,38288.62109375,136776.0,41250.5,8345.5,2203.0,19653.75,5625.7998046875,81711.7578125,7565.77978515625,18681.810546875,17874.669921875,52474.30859375,4898.77978515625,3398.469970703125,22185.0,8071.2001953125,23260.0
2024-08-28,2689.830078125,38371.76171875,137344.0,41091.421875,8343.900390625,2188.639892578125,19415.75,5592.18017578125,81785.5625,7577.669921875,18782.2890625,17692.44921875,52439.87109375,4913.02978515625,3391.030029296875,22370.66015625,8071.39990234375,23127.0
2024-08-29,2662.280029296875,38362.53125,136041.0,41335.05078125,8379.599609375,2202.97998046875,19393.25,5591.9599609375,82134.609375,7640.9501953125,18912.5703125,17786.3203125,53138.9609375,4966.27001953125,3404.469970703125,22201.849609375,8045.10009765625,23227.5
2024-08-30,2674.31005859375,38647.75,136004.0,41563.078125,8376.599609375,2217.6298828125,19623.0,5648.39990234375,82365.7734375,7630.9501953125,18906.919921875,17989.0703125,52913.5,4957.97998046875,3442.929931640625,22268.08984375,8091.89990234375,23346.19921875
2024-09-02,2681.0,38700.87109375,134981.0,41563.078125,8363.7998046875,2217.6298828125,19623.0,5648.39990234375,82559.84375,7646.419921875,18930.849609375,17691.970703125,52493.37890625,4973.06982421875,3463.080078125,22235.099609375,8109.89990234375,23346.19921875
2024-09-03,2664.6298828125,38686.30859375,134353.0,40936.9296875,8298.5,2149.2099609375,19006.5,5528.93017578125,82555.4375,7575.10009765625,18747.109375,17651.490234375,51589.421875,4912.52001953125,3480.340087890625,22092.2109375,8103.2001953125,23042.5
2024-09-04,2580.800048828125,37047.609375,136111.0,40974.96875,8269.599609375,2145.219970703125,18962.5,5520.06982421875,82352.640625,7500.97021484375,18591.849609375,17457.33984375,51811.37109375,4848.18017578125,3441.3798828125,21092.75,7950.5,23040.80078125
2024-09-05,2575.5,36657.08984375,136502.0,40755.75,8241.7001953125,2132.050048828125,18963.5,5503.41015625,82201.15625,7431.9599609375,18576.5,17444.30078125,51661.48046875,4815.14990234375,3458.659912109375,21187.7109375,7982.39990234375,22988.30078125
2024-09-06,2544.280029296875,36391.46875,134572.0,40345.41015625,8181.5,2091.409912109375,18458.25,5408.419921875,81183.9296875,7352.2998046875,18301.900390625,17444.30078125,51083.44140625,4738.06005859375,3454.469970703125,21435.189453125,8013.39990234375,22781.400390625
2024-09-09,2535.929931640625,36215.75,134737.0,40829.58984375,8270.7998046875,2097.780029296875,18692.25,5471.0498046875,81559.5390625,7425.259765625,18443.560546875,17196.9609375,51136.05078125,4778.66015625,3496.530029296875,21144.439453125,7988.10009765625,23027.19921875
2024-09-10,2523.429931640625,36159.16015625,134320.0,40736.9609375,8206.0,2097.43994140625,18864.0,5495.52001953125,81921.2890625,7407.5498046875,18265.919921875,17234.08984375,50973.109375,4747.2001953125,3512.669921875,21064.080078125,8011.89990234375,23003.099609375
2024-09-11,2513.3701171875,35619.76953125,134677.0,40861.7109375,8193.900390625,2103.85009765625,19271.0,5554.1298828125,81523.15625,7396.830078125,18330.26953125,17108.7109375,51195.76171875,4763.580078125,3531.169921875,21031.0,7987.89990234375,23211.19921875
2024-09-12,2572.090087890625,36833.26953125,134029.0,41096.76953125,8241.0,2129.429931640625,19447.25,5595.759765625,82962.7109375,7435.06982421875,18518.390625,17240.390625,51999.73046875,4814.080078125,3556.530029296875,21653.25,8075.7001953125,23475.099609375
2024-09-13,2575.409912109375,36581.76171875,134882.0,41393.78125,8273.099609375,2182.489990234375,19530.25,5626.02001953125,82890.9375,7465.25,18699.400390625,17369.08984375,52016.8515625,4843.990234375,3562.64990234375,21759.650390625,8099.89990234375,23568.69921875
2024-09-16,2575.409912109375,36581.76171875,135118.0,41622.078125,8278.400390625,2189.169921875,19433.0,5633.08984375,82988.78125,7449.43994140625,18633.109375,17422.119140625,52016.8515625,4827.6298828125,3570.429931640625,21850.080078125,8121.60009765625,23702.099609375
2024-09-17,2575.409912109375,36203.21875,134960.0,41606.1796875,8309.900390625,2205.47998046875,19439.25,5634.580078125,83079.65625,7487.419921875,18726.080078125,17660.01953125,52273.53125,4860.77978515625,3593.419921875,21850.080078125,8140.89990234375,23677.69921875
2024-09-18,2575.409912109375,36380.171875,133748.0,41503.1015625,8253.7001953125,2206.340087890625,19349.25,5618.259765625,82948.2265625,7444.89990234375,18711.490234375,17660.01953125,52582.890625,4835.2998046875,3592.419921875,21678.83984375,8142.10009765625,23592.599609375
2024-09-19,2580.800048828125,37155.328125,133123.0,42025.19140625,8328.7001953125,2252.7099609375,19850.25,5713.64013671875,83184.796875,7615.41015625,19002.380859375,18013.16015625,52918.0390625,4943.3798828125,3633.179931640625,22042.689453125,8191.89990234375,23866.30078125
2024-09-20,2593.3701171875,37723.91015625,131065.0,42063.359375,8230.0,2227.889892578125,19808.009765625,5702.5498046875,84544.3125,7500.259765625,18720.009765625,18258.5703125,52190.48046875,4871.5400390625,3624.760009765625,22159.419921875,8209.5,23867.400390625
2024-09-23,2602.010009765625,37723.91015625,130568.0,42124.6484375,8259.7001953125,2220.280029296875,20080.0,5718.56982421875,84928.609375,7508.080078125,18846.7890625,18247.109375,52422.23828125,4885.56982421875,3638.5400390625,22285.529296875,8152.89990234375,23894.69921875
2024-09-24,2631.679931640625,37940.58984375,132156.0,42208.21875,8282.7998046875,2223.989990234375,20167.75,5732.93017578125,84914.0390625,7604.009765625,18996.630859375,19000.560546875,53653.94921875,4940.72021484375,3622.739990234375,22431.779296875,8142.0,23952.19921875
2024-09-25,2596.320068359375,37870.26171875,131586.0,41914.75,8268.7001953125,2197.449951171875,20192.0,5722.259765625,85169.8671875,7565.6201171875,18918.5,19129.099609375,53190.9296875,4916.89013671875,3583.27001953125,22761.599609375,8126.39990234375,23905.900390625
2024-09-26,2671.570068359375,38925.62890625,133010.0,42175.109375,8284.900390625,2209.8701171875,20346.25,5745.3701171875,85836.1171875,7742.08984375,19238.359375,19924.580078125,53590.51953125,5032.58984375,3582.22998046875,22858.810546875,8203.7001953125,24033.80078125
2024-09-27,2649.780029296875,39829.55859375,132730.0,42313.0,8320.7998046875,2224.699951171875,20221.5,5738.169921875,85571.8515625,7791.7900390625,19473.630859375,20632.30078125,52778.171875,5067.4501953125,3573.360107421875,22822.7890625,8212.2001953125,23956.80078125
2024-09-30,2593.27001953125,37919.55078125,131816.0,42330.1484375,8237.0,2229.969970703125,20261.25,5762.47998046875,84299.78125,7635.75,19324.9296875,21133.6796875,52477.30078125,5000.4501953125,3585.2900390625,22224.5390625,8269.7998046875,24000.400390625
2024-10-01,2593.27001953125,38651.96875,132495.0,42156.96875,8276.7001953125,2197.030029296875,19975.0,5708.75,84266.2890625,7574.06982421875,19213.140625,21133.6796875,52477.30078125,4954.14990234375,3580.9599609375,22390.390625,8208.900390625,24034.0
2024-10-02,2561.68994140625,37808.76171875,133515.0,42196.51953125,8290.900390625,2195.010009765625,20009.75,5709.5400390625,84266.2890625,7577.58984375,19164.75,22443.73046875,52199.66015625,4963.2900390625,3584.669921875,22390.390625,8198.2001953125,24001.599609375
2024-10-03,2561.68994140625,38552.05859375,131672.0,42011.58984375,8282.5,2180.14990234375,19990.25,5699.93994140625,82497.1015625,7477.77978515625,19015.41015625,22113.509765625,51674.5390625,4921.330078125,3577.429931640625,22390.390625,8205.2001953125,23968.5
2024-10-04,2569.7099609375,38635.62109375,131792.0,42352.75,8280.599609375,2212.800048828125,20227.25,5751.06982421875,81688.453125,7541.35986328125,19120.9296875,22736.869140625,52609.87109375,4954.93994140625,3589.1298828125,22302.7109375,8150.0,24162.80078125
2024-10-07,2610.3798828125,39332.73828125,132018.0,41954.23828125,8303.599609375,2193.090087890625,19992.75,5695.93994140625,81050.0,7576.02001953125,19104.099609375,23099.779296875,52039.87109375,4969.7099609375,3599.18994140625,22702.560546875,8205.400390625,24102.69921875
2024-10-08,2594.360107421875,38937.5390625,131512.0,42080.37109375,8190.60009765625,2194.97998046875,20298.5,5751.1298828125,81634.8125,7521.31982421875,19066.470703125,20926.7890625,51764.640625,4949.0,3575.68994140625,22611.390625,8176.89990234375,24072.5
2024-10-09,2594.360107421875,39277.9609375,129962.0,42512.0,8243.7001953125,2200.590087890625,20463.5,5792.0400390625,81467.1015625,7560.08984375,19254.9296875,20637.240234375,51869.140625,4982.56982421875,3595.659912109375,22659.080078125,8187.39990234375,24224.900390625
2024-10-10,2599.159912109375,39380.890625,130353.0,42454.12109375,8237.7001953125,2188.419921875,20429.75,5780.0498046875,81611.40625,7541.58984375,19210.900390625,21251.98046875,52391.2890625,4970.33984375,3585.2900390625,22659.080078125,8223.0,24302.30078125
2024-10-11,2596.909912109375,39605.80078125,129992.0,42863.859375,8253.7001953125,2234.409912109375,20450.0,5815.02978515625,81381.359375,7577.89013671875,19373.830078125,21251.98046875,52395.66015625,5003.919921875,3573.760009765625,22901.640625,8214.5,24471.19921875
2024-10-14,2623.2900390625,39605.80078125,131005.0,43065.21875,8292.7001953125,2248.639892578125,20619.25,5859.85009765625,81973.046875,7602.06005859375,19508.2890625,21092.869140625,52000.58984375,5041.009765625,3595.909912109375,22975.2890625,8252.7998046875,24471.19921875
2024-10-15,2633.449951171875,39910.55078125,131043.0,42740.421875,8249.2998046875,2249.820068359375,20342.0,5815.259765625,81820.1171875,7521.97021484375,19486.189453125,20318.7890625,52377.78125,4946.72998046875,3595.469970703125,23292.0390625,8318.400390625,24439.099609375
2024-10-16,2610.360107421875,39180.30078125,131750.0,43077.69921875,8329.099609375,2286.679931640625,20349.5,5842.47021484375,81501.359375,7492.0,19432.810546875,20286.849609375,52483.62109375,4908.7099609375,3590.6201171875,23010.98046875,8284.7001953125,24561.19921875
2024-10-17,2609.300048828125,38911.19140625,130793.0,43239.05078125,8385.099609375,2280.85009765625,20368.0,5841.47021484375,81006.609375,7583.72998046875,19583.390625,20079.099609375,52463.66015625,4947.2998046875,3625.25,23053.83984375,8355.900390625,24690.5
2024-10-18,2593.820068359375,38981.75,130499.0,43275.91015625,8358.2998046875,2276.090087890625,20483.5,5864.669921875,81224.75,7613.0498046875,19657.369140625,20804.109375,53027.421875,4986.27001953125,3640.18994140625,23487.26953125,8283.2001953125,24822.5
2024-10-21,2604.919921875,38954.6015625,130362.0,42931.6015625,8318.2001953125,2239.7099609375,20519.5,5853.97998046875,81151.2734375,7536.22998046875,19461.189453125,20478.4609375,52814.8203125,4941.22021484375,3614.580078125,23542.529296875,8344.400390625,24723.30078125
2024-10-22,2570.699951171875,38411.9609375,129721.0,42924.890625,8306.5,2231.530029296875,20542.0,5851.2001953125,80220.71875,7535.10009765625,19421.91015625,20498.94921875,52368.69140625,4939.31005859375,3587.409912109375,23535.4296875,8205.7001953125,24689.69921875
2024-10-23,2599.6201171875,38104.859375,129233.0,42514.94921875,8258.599609375,2213.840087890625,20220.5,5797.419921875,80081.9765625,7497.47998046875,19377.619140625,20760.150390625,52142.12890625,4922.5498046875,3600.780029296875,23334.759765625,8216.0,24573.599609375
2024-10-24,2581.030029296875,38143.2890625,130067.0,42374.359375,8269.400390625,2218.919921875,20380.25,5809.85986328125,80065.15625,7503.27978515625,19443.0,20489.619140625,51795.55859375,4935.4501953125,3604.949951171875,23192.51953125,8206.2998046875,24551.599609375
2024-10-25,2583.27001953125,37913.921875,129893.0,42114.3984375,8248.7998046875,2207.989990234375,20498.75,5808.1201171875,79402.2890625,7497.5400390625,19463.58984375,20590.150390625,51784.328125,4943.08984375,3593.409912109375,23348.44921875,8211.2998046875,24463.69921875
2024-10-28,2612.429931640625,38605.53125,131213.0,42387.5703125,8285.599609375,2244.070068359375,20497.0,5823.52001953125,80005.0390625,7556.93994140625,19531.619140625,20599.359375,51816.30078125,4969.830078125,3584.080078125,23198.0703125,8221.5,24565.69921875
2024-10-29,2617.800048828125,38903.6796875,130730.0,42233.05078125,8219.599609375,2238.090087890625,20696.5,5832.919921875,80369.03125,7511.10986328125,19478.0703125,20701.140625,51166.2890625,4950.02001953125,3590.360107421875,22926.58984375,8249.2001953125,24562.599609375
2024-10-30,2593.7900390625,39277.390625,130639.0,42141.5390625,8159.60009765625,2233.0400390625,20534.75,5813.669921875,79942.1796875,7428.35986328125,19257.33984375,20380.640625,50877.23828125,4885.75,3558.8798828125,22820.4296875,8180.39990234375,24507.80078125
2024-10-31,2556.14990234375,39081.25,129713.0,41763.4609375,8110.10009765625,2196.64990234375,20021.75,5705.4501953125,79389.0625,7350.3701171875,19077.5390625,20317.330078125,50661.05078125,4827.6298828125,3558.8798828125,22820.4296875,8160.0,24156.900390625
2024-11-01,2542.360107421875,38053.671875,128121.0,42052.19140625,8177.2001953125,2210.1298828125,20153.25,5728.7998046875,79724.1171875,7409.10986328125,19254.970703125,20506.4296875,50622.390625,4877.75,3555.429931640625,22780.080078125,8118.7998046875,24255.19921875
2024-11-04,2588.969970703125,38053.671875,130515.0,41794.6015625,8184.2001953125,2219.030029296875,20086.0,5712.68994140625,78782.2421875,7371.7099609375,19147.849609375,20567.51953125,50882.5390625,4852.10009765625,3572.0400390625,22965.390625,8164.60009765625,24256.099609375
2024-11-05,2576.8798828125,38474.8984375,130661.0,42221.87890625,8172.39990234375,2260.840087890625,20341.75,5782.759765625,79476.6328125,7407.14990234375,19256.26953125,21006.970703125,50831.51171875,4870.330078125,3581.610107421875,23106.7890625,8131.7998046875,24387.900390625
2024-11-06,2563.510009765625,39480.671875,130341.0,43729.9296875,8166.7001953125,2392.919921875,20894.0,5929.0400390625,80378.1328125,7369.60986328125,19039.310546875,20538.380859375,51732.4609375,4800.6298828125,3602.989990234375,23217.380859375,8199.5,24637.5
2024-11-07,2564.6298828125,39381.41015625,129682.0,43729.33984375,8140.7001953125,2382.68994140625,21224.75,5973.10009765625,79541.7890625,7425.60009765625,19362.51953125,20953.33984375,52311.078125,4851.9599609375,3673.489990234375,23408.8203125,8285.599609375,24845.900390625
2024-11-08,2561.14990234375,39500.37109375,127830.0,43988.98828125,8072.39990234375,2399.639892578125,21231.25,5995.5400390625,79486.3203125,7338.669921875,19215.48046875,20728.189453125,51845.171875,4802.759765625,3724.3701171875,23553.890625,8295.099609375,24759.400390625
2024-11-11,2531.659912109375,39533.3203125,127874.0,44293.12890625,8125.2001953125,2434.97998046875,21217.75,6001.35009765625,79496.1484375,7426.8798828125,19448.599609375,20426.9296875,51449.4296875,4854.02978515625,3739.469970703125,23529.640625,8266.2001953125,24789.30078125
2024-11-12,2482.570068359375,39376.08984375,127698.0,43910.98046875,8025.7998046875,2391.85009765625,21189.5,5983.990234375,78675.1796875,7226.97998046875,19033.640625,19846.880859375,51096.640625,4744.68994140625,3711.47998046875,22981.76953125,8255.599609375,24923.0
2024-11-13,2417.080078125,38721.66015625,127734.0,43958.19140625,8030.2998046875,2369.3701171875,21159.5,5985.3798828125,77690.953125,7216.830078125,19003.109375,19823.44921875,50747.62890625,4740.33984375,3720.340087890625,22860.23046875,8193.400390625,24989.0
2024-11-14,2418.860107421875,38535.69921875,127792.0,43750.859375,8071.2001953125,2336.93994140625,21011.75,5949.169921875,77580.3125,7311.7998046875,19263.69921875,19435.810546875,50553.30859375,4833.52978515625,3738.159912109375,22715.380859375,8224.0,25049.69921875
2024-11-15,2416.860107421875,38642.91015625,127792.0,43444.98828125,8063.60009765625,2303.840087890625,20493.75,5870.6201171875,77580.3125,7269.6298828125,19210.810546875,19426.33984375,50469.3984375,4794.85009765625,3744.699951171875,22742.76953125,8285.2001953125,24890.69921875
2024-11-18,2469.070068359375,38220.8515625,127768.0,43389.6015625,8109.2998046875,2306.340087890625,20633.5,5893.6201171875,77339.0078125,7278.22998046875,19189.189453125,19576.609375,50469.3984375,4790.330078125,3732.550048828125,22546.5390625,8300.2001953125,24976.900390625
2024-11-19,2471.949951171875,38414.4296875,128197.0,43268.94140625,8099.0,2324.830078125,20767.75,5916.97998046875,77578.3828125,7229.64013671875,19060.310546875,19663.669921875,50222.3984375,4751.22998046875,3757.969970703125,22848.80078125,8374.0,25010.80078125
2024-11-20,2482.2900390625,38352.33984375,128197.0,43408.46875,8085.10009765625,2325.530029296875,20749.0,5917.10986328125,77578.3828125,7198.4501953125,19004.779296875,19705.009765625,50168.87890625,4729.7099609375,3743.639892578125,22688.359375,8326.2998046875,25036.5
2024-11-21,2480.6298828125,38026.171875,126922.0,43870.3515625,8149.2998046875,2364.02001953125,20829.5,5948.7099609375,77155.7890625,7213.31982421875,19146.169921875,19601.109375,50174.640625,4755.830078125,3739.219970703125,22555.66015625,8323.0,25390.69921875
2024-11-22,2501.239990234375,38283.8515625,129126.0,44296.51171875,8262.099609375,2406.669921875,20849.75,5969.33984375,79117.109375,7255.009765625,19322.58984375,19229.970703125,50430.01953125,4789.080078125,3746.02001953125,22904.3203125,8393.7998046875,25444.30078125
2024-11-25,2534.340087890625,38780.140625,129036.0,44736.5703125,8291.7001953125,2442.030029296875,20880.25,5987.3701171875,80109.8515625,7257.47021484375,19405.19921875,19150.990234375,50207.1796875,4799.8701171875,3731.389892578125,22948.369140625,8417.599609375,25410.400390625
2024-11-26,2520.360107421875,38442.0,129922.0,44860.30859375,8258.599609375,2424.31005859375,20993.5,6021.6298828125,80004.0625,7194.509765625,19295.98046875,19159.19921875,49721.8515625,4761.990234375,3712.389892578125,22678.759765625,8359.400390625,25405.099609375
2024-11-27,2503.06005859375,38134.96875,127669.0,44722.05859375,8274.7998046875,2426.18994140625,20813.0,5998.740234375,80234.078125,7143.02978515625,19261.75,19603.130859375,49787.8203125,4733.14990234375,3708.090087890625,22334.779296875,8406.7001953125,25488.30078125
2024-11-28,2504.669921875,38349.05859375,124610.0,44722.05859375,8281.2001953125,2426.18994140625,20813.0,5998.740234375,79043.7421875,7179.25,19425.73046875,19366.9609375,49941.26953125,4758.64990234375,3737.25,22298.900390625,8444.2998046875,25543.5
2024-11-29,2455.909912109375,38208.03125,125668.0,44910.6484375,8287.2998046875,2434.72998046875,20993.5,6032.3798828125,79802.7890625,7235.10986328125,19626.44921875,19423.609375,49812.640625,4804.39990234375,3739.2900390625,22262.5,8436.2001953125,25648.0
2024-12-02,2454.47998046875,38513.01953125,125236.0,44782.0,8312.900390625,2434.139892578125,21218.0,6047.14990234375,80248.078125,7236.89013671875,19933.619140625,19550.2890625,50414.171875,4846.72998046875,3751.35009765625,22736.9296875,8447.900390625,25590.30078125
2024-12-03,2500.10009765625,39248.859375,126139.0,44705.53125,8359.400390625,2416.35009765625,21281.5,6049.8798828125,80845.75,7255.419921875,20016.75,19746.3203125,50828.05859375,4878.509765625,3786.1298828125,23027.4609375,8495.2001953125,25635.69921875
2024-12-04,2464.0,39276.390625,126087.0,45014.0390625,8335.7998046875,2426.56005859375,21536.5,6086.490234375,80956.328125,7303.27978515625,20232.140625,19742.4609375,51249.80078125,4919.02001953125,3799.93994140625,23255.330078125,8462.599609375,25641.19921875
2024-12-05,2441.85009765625,39395.6015625,127858.0,44765.7109375,8349.400390625,2396.169921875,21473.25,6075.10986328125,81765.859375,7330.5400390625,20358.80078125,19560.439453125,51756.83984375,4951.580078125,3822.679931640625,23267.939453125,8474.900390625,25680.0
2024-12-06,2428.159912109375,39091.171875,125946.0,44642.51953125,8308.599609375,2408.989990234375,21656.75,6090.27001953125,81709.1171875,7426.8798828125,20384.609375,19865.849609375,51348.80078125,4977.77978515625,3796.159912109375,23193.26953125,8420.900390625,25691.80078125
2024-12-09,2360.580078125,39160.5,127210.0,44401.9296875,8352.099609375,2392.840087890625,21483.75,6052.85009765625,81508.4609375,7480.14013671875,20345.9609375,20414.08984375,52190.6796875,4985.4599609375,3794.919921875,23273.25,8423.0,25625.400390625
2024-12-10,2417.840087890625,39367.578125,128228.0,44247.828125,8280.400390625,2382.77001953125,21405.25,6034.91015625,81510.046875,7394.77978515625,20329.16015625,20311.279296875,51377.28125,4951.740234375,3813.550048828125,23125.080078125,8393.0,25504.30078125
2024-12-11,2442.510009765625,39372.23046875,129593.0,44148.55859375,8301.599609375,2394.159912109375,21793.5,6084.18994140625,81526.140625,7423.39990234375,20399.16015625,20155.05078125,51284.2109375,4959.35009765625,3792.820068359375,22903.630859375,8353.599609375,25657.69921875
2024-12-12,2482.1201171875,39849.140625,126042.0,43914.12109375,8311.7998046875,2361.080078125,21651.25,6051.25,81289.9609375,7420.93994140625,20426.26953125,20397.05078125,51284.2109375,4965.52978515625,3809.27001953125,23046.80078125,8330.2998046875,25410.69921875
2024-12-13,2494.4599609375,39470.44140625,124612.0,43828.05859375,8300.2998046875,2346.89990234375,21795.75,6051.08984375,82133.1171875,7409.56982421875,20405.919921875,19971.240234375,51619.75,4967.9501953125,3810.35009765625,23020.48046875,8296.0,25274.30078125
2024-12-16,2488.969970703125,39457.48828125,123560.0,43717.48046875,8262.099609375,2361.989990234375,22110.25,6074.080078125,81748.5703125,7357.080078125,20313.810546875,19795.490234375,50849.4296875,4947.02978515625,3821.030029296875,23039.900390625,8249.5,25147.19921875
2024-12-17,2456.81005859375,39364.6796875,124698.0,43449.8984375,8195.2001953125,2334.080078125,22014.75,6050.60986328125,80684.453125,7365.7001953125,20246.369140625,19700.48046875,50500.33984375,4942.580078125,3799.929931640625,23018.009765625,8314.0,25119.69921875
2024-12-18,2484.429931640625,39081.7109375,120772.0,42326.87109375,8199.099609375,2231.510009765625,21218.75,5872.16015625,80182.203125,7384.6201171875,20242.5703125,19864.55078125,49968.44140625,4957.27978515625,3779.6201171875,23168.669921875,8309.400390625,24557.0
2024-12-19,2435.929931640625,38813.578125,121188.0,42342.23828125,8105.2998046875,2221.5,21112.75,5867.080078125,79218.046875,7294.3701171875,19969.859375,19752.509765625,49254.46875,4879.0,3762.8798828125,22932.25,8168.2001953125,24413.900390625
2024-12-20,2404.14990234375,38701.8984375,122102.0,42840.26171875,8084.60009765625,2242.3701171875,20947.98046875,5930.85009765625,78041.59375,7274.47998046875,19884.75,19720.69921875,49586.2109375,4862.27978515625,3719.929931640625,22510.25,8067.0,24599.5
2024-12-23,2442.010009765625,39161.33984375,120767.0,42906.94921875,8102.7001953125,2237.43994140625,21753.25,5974.06982421875,78540.171875,7272.31982421875,19848.76953125,19883.130859375,49450.890625,4852.93017578125,3752.330078125,23104.5390625,8201.599609375,24749.0
2024-12-24,2440.52001953125,39036.8515625,120767.0,43297.03125,8137.0,2259.85009765625,22028.5,6040.0400390625,78472.8671875,7282.68994140625,19848.76953125,20098.2890625,49316.62109375,4852.93017578125,3769.550048828125,23120.240234375,8220.900390625,24846.80078125
2024-12-25,2440.52001953125,39130.4296875,120767.0,43297.03125,8137.0,2259.85009765625,22028.5,6040.0400390625,78472.8671875,7282.68994140625,19848.76953125,20098.2890625,49316.62109375,4852.93017578125,3769.550048828125,23220.130859375,8220.900390625,24846.80078125
2024-12-26,2429.669921875,39568.05859375,121078.0,43325.80078125,8137.0,2280.18994140625,22008.0,6037.58984375,78472.4765625,7282.68994140625,19848.76953125,20098.2890625,49535.578125,4852.93017578125,3761.449951171875,23246.939453125,8220.900390625,24846.80078125
2024-12-27,2404.77001953125,40281.16015625,120269.0,42992.2109375,8149.7998046875,2244.590087890625,21698.5,5970.83984375,78699.0703125,7355.3701171875,19984.3203125,20090.4609375,49290.578125,4898.8798828125,3771.6298828125,23275.6796875,8261.7998046875,24796.400390625
2024-12-30,2399.489990234375,39894.5390625,120283.0,42573.73046875,8121.0,2227.780029296875,21416.25,5906.93994140625,78248.1328125,7313.56005859375,19909.140625,20041.419921875,48837.71875,4869.27978515625,3795.72998046875,23190.19921875,8235.0,24620.599609375
2024-12-31,2399.489990234375,39894.5390625,120283.0,42544.21875,8173.0,2230.159912109375,21226.5,5881.6298828125,78139.0078125,7380.740234375,19909.140625,20059.94921875,49513.26953125,4869.27978515625,3787.60009765625,23035.099609375,8159.10009765625,24727.900390625
2025-01-01,2399.489990234375,39894.5390625,120283.0,42544.21875,8173.0,2230.159912109375,21226.5,5881.6298828125,78507.40625,7380.740234375,19909.140625,20059.94921875,49513.26953125,4869.27978515625,3787.60009765625,23035.099609375,8159.10009765625,24727.900390625
2025-01-02,2398.93994140625,39894.5390625,120125.0,42392.26953125,8260.099609375,2231.669921875,21167.5,5868.5498046875,79943.7109375,7393.759765625,20024.66015625,19623.3203125,49765.19921875,4869.27978515625,3800.81005859375,22832.060546875,8201.2001953125,24898.0
2025-01-03,2441.919921875,39894.5390625,118533.0,42732.12890625,8224.0,2268.469970703125,21516.5,5942.47021484375,79223.109375,7282.22021484375,19906.080078125,19760.26953125,48957.23828125,4871.4501953125,3801.830078125,22908.30078125,8250.5,25073.5
2025-01-06,2488.639892578125,39307.05078125,120022.0,42706.55859375,8249.7001953125,2266.64990234375,21744.5,5975.3798828125,77964.9921875,7445.68994140625,20216.189453125,19688.2890625,49493.55859375,4986.64013671875,3821.840087890625,23547.7109375,8288.5,24999.80078125
2025-01-07,2492.10009765625,40083.30078125,121163.0,42528.359375,8245.2998046875,2249.800048828125,21359.75,5909.02978515625,78199.109375,7489.35009765625,20340.5703125,19447.580078125,50085.5,5011.81982421875,3828.169921875,23651.26953125,8285.099609375,24929.900390625
